Id,Label,timeset,frequency,type,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,clustering,triangles,eigencentrality
NastiaChurkina,NastiaChurkina,,1,Mentions,1,1,6,0.310938,0.332784,0,15,0,0,0,0.03032
IQsunni,IQsunni,,10,Mentions,4,10,6,0.337274,0.354745,0.000306,0,0,0.5,3,0.040739
ILYAAS_XVII,ILYAAS_XVII,,1,Mentions,1,1,6,0.310938,0.332784,0,15,0,0,0,0.03032
Nrkazakh,Nrkazakh,,1,Mentions,1,1,6,0.279193,0.290219,0,3,0,0,0,0.005987
cand_i1,cand_i1,,5,Mentions,4,5,6,0.315413,0.336708,0.000053,0,0,0.5,3,0.04139
ibn_nuhas,ibn_nuhas,,1,Mentions,1,1,7,0.245621,0.252453,0,5,0,0,0,0.001789
striv3rer,striv3rer,,5,Mentions,3,5,6,0.315203,0.336255,0.000036,18,0,0.666667,2,0.039547
clarissaward,clarissaward,,1,Mentions,1,1,6,0.266404,0.275743,0,8,0,0,0,0.003991
aid_britani,aid_britani,,5,Mentions,2,5,6,0.304332,0.322096,0.000065,18,0,0,0,0.023415
CbaDbjjj,CbaDbjjj,,1,Mentions,1,1,7,0.268544,0.281999,0,3,0,0,0,0.006849
BintSaaand,BintSaaand,,1,Mentions,1,1,8,0.233192,0.240544,0,9,0,0,0,0.001783
ilami_muhammed,ilami_muhammed,,1,Mentions,1,1,7,0.246536,0.253445,0,4,0,0,0,0.002023
Refugees,Refugees,,1,Mentions,1,1,6,0.300709,0.313907,0,2,0,0,0,0.013709
KhateebAlUmawi,KhateebAlUmawi,,9,Mentions,6,9,6,0.345804,0.372963,0.00086,18,0,0.466667,7,0.075004
Kloup200,Kloup200,,1,Mentions,1,1,7,0.255363,0.263025,0,17,0,0,0,0.002545
mobi_ayubi,mobi_ayubi,,1080,Mentions; User,312,1080,5,0.415704,0.467362,0.109905,0,0,0.008863,430,0.542294
slum_1437,slum_1437,,1,Mentions,1,1,7,0.268544,0.281999,0,3,0,0,0,0.006849
CarolinaJose19,CarolinaJose19,,1,Mentions,1,1,7,0.243703,0.249728,0,0,0,0,0,0.001075
AliRizvi313,AliRizvi313,,1,Mentions,1,1,6,0.284401,0.299239,0,16,0,0,0,0.012414
MarwanTunsi___,MarwanTunsi___,,2,Mentions,1,2,7,0.260142,0.270372,0,13,0,0,0,0.003182
BlogsofWar,BlogsofWar,,7,Mentions,3,7,6,0.322106,0.348192,0.000027,0,0,0.666667,2,0.051095
sassysassyred,sassysassyred,,54,Mentions,1,54,7,0.259631,0.26849,0,11,0,0,0,0.003557
shawjARY900,shawjARY900,,8,Mentions,3,8,6,0.300982,0.317865,0.000016,18,0,0.666667,2,0.021377
one_bad_cat1,one_bad_cat1,,1,Mentions,1,1,8,0.209842,0.217108,0,12,0,0,0,0.001182
nusayba4a,nusayba4a,,1,Mentions,1,1,8,0.209842,0.217108,0,12,0,0,0,0.001182
Rheeq_isis_tt66,Rheeq_isis_tt66,,2,Mentions,1,2,6,0.252403,0.259771,0,21,0,0,0,0.002808
HenrySwissinger,HenrySwissinger,,1,Mentions,1,1,6,0.284401,0.299239,0,16,0,0,0,0.012414
