Source,Target,Type,Id,Label,timeset,Weight
umm_of,WarReporter1,Undirected,1578,,,1
adnan04ar01,WhiteCat_7,Undirected,1579,,,1
abutariq040,abuisatweet10,Undirected,1580,,,1
warreporter2,AbuIzzadeen2,Undirected,1581,,,4
vicenews,Uncle_SamCoco,Undirected,1582,,,2
OmarAliraqi166,Abu_Azzzam25,Undirected,1583,,,1
NasefElKufr,Fidaee_Fulaani,Undirected,1584,,,1
oryxspioenkop,Fidaee_Fulaani,Undirected,1585,,,1
UnknownEye7,IbnKashmir_,Undirected,1586,,,1
Russializer,MaghrabiArabi,Undirected,1587,,,1
st3erer,bqstu330,Undirected,1588,,,1
NaseemAhmed50,Allahu_Alam_,Undirected,1589,,,1
el_e93,Uncle_SamCoco,Undirected,1590,,,5
nooaary123,abubakerdimshqi,Undirected,1591,,,1
RamiAlLolah,NorthernStork,Undirected,1592,,,3
akaomaralamriki,Uncle_SamCoco,Undirected,1593,,,2
WarReporter1,POTUS,Undirected,1594,,,1
abubakrmuwahid,BaqiyaIs,Undirected,1595,,,1
thefIamesofhaqq,UK_CAGE,Undirected,1596,,,3
__alfresco__,IWantDollars,Undirected,1597,,,2
WarReporter1,InstantReporter,Undirected,1598,,,1
Reuters,Freedom_speech2,Undirected,1599,,,1
Nidalgazaui,Charles_Lister,Undirected,1600,,,1
moonnor27,NaseemAhmed50,Undirected,1601,,,1
Uncle_SamCoco,ThatCoffeeTho,Undirected,1602,,,4
MaghrabiArabi,Keutelt,Undirected,1603,,,1
garybunt,Uncle_SamCoco,Undirected,1604,,,1
WarReporter1,Jazrawi_BnGardn,Undirected,1605,,,2
Uncle_SamCoco,IbnSalah,Undirected,1606,,,1
abubakerdimshqi,MuslimPrisoners,Undirected,1607,,,10
aadawii21,_IshfaqAhmad,Undirected,1608,,,9
victorynewshd,newerajihadi61,Undirected,1609,,,1
RamiAlLolah,Baqiyah_Khilafa,Undirected,1610,,,3
wayf44rerr,MaghrebiWT,Undirected,1611,,,3
ro34th,oryxspioenkop,Undirected,1612,,,1
MaghrabiArabi,GMalik911,Undirected,1613,,,1
dtim21,RamiAlLolah,Undirected,1614,,,1
mobi_ayubi,Raqqa_SL,Undirected,1615,,,2
mustafaklash45,Fidaee_Fulaani,Undirected,1616,,,5
IttaqillahYaAbd,Alwala_bara,Undirected,1617,,,1
_IshfaqAhmad,Shy_Villain,Undirected,1618,,,1
ZuriLinetsky,MaghrabiArabi,Undirected,1619,,,1
tomas_shelby8,RamiAlLolah,Undirected,1620,,,2
mobi_ayubi,AssetSourceApp,Undirected,1621,,,1
melvynlion,MiddleEastNewz,Undirected,1622,,,1
_IshfaqAhmad,TRACterrorism,Undirected,1623,,,1
lNSlDEWAR,AJENews,Undirected,1624,,,2
ahramonline,Uncle_SamCoco,Undirected,1625,,,1
OumDujana,06230550_IS,Undirected,1626,,,2
AfghanRace,06230550_IS,Undirected,1627,,,2
Uncle_SamCoco,JulianRoepcke,Undirected,1628,,,3
cyrilrtour,Uncle_SamCoco,Undirected,1629,,,1
RamiAlLolah,ArabCenter_ar,Undirected,1630,,,2
wayf44rerr,YusuF444333,Undirected,1631,,,1
Pachaconsumer,Fidaee_Fulaani,Undirected,1632,,,42
two_umm,CXaafada2,Undirected,1633,,,3
MaghrabiArabi,Jazrawi_Saraqib,Undirected,1634,,,3
st3erer,ReutersWorld,Undirected,1635,,,1
NusantarWitness,DawlaWitness11,Undirected,1636,,,1
VettedJihadi,MaghrebiWM,Undirected,1637,,,4
bintraveller,Haqq_Witness,Undirected,1638,,,1
RamiAlLolah,PSchwartzstein,Undirected,1639,,,2
__alfresco__,Stranger__Akh,Undirected,1640,,,1
Uncle_SamCoco,7alaUne,Undirected,1641,,,1
ShanshiJamal,Baqiyah_Khilafa,Undirected,1642,,,3
MarwanGassami,Fidaee_Fulaani,Undirected,1643,,,2
war_analysis,IAJABNEWS,Undirected,1644,,,1
RamiAlLolah,Mystiq11,Undirected,1645,,,2
abubakraliraqi_,Witness_alHaqq,Undirected,1646,,,1
mobi_ayubi,Purna_Sen,Undirected,1647,,,1
warrnews,DailySabah,Undirected,1648,,,3
JohnJestohutur,AbuMusab_110,Undirected,1649,,,1
EPlC24,957lovelyflower,Undirected,1650,,,1
baqiya120,baaqiya_01,Undirected,1651,,,1
real_kashmiri,_IshfaqAhmad,Undirected,1652,,,2
mobi_ayubi,MaghrebiWS1,Undirected,1653,,,3
MaghrabiArabi,AKAOMAR160,Undirected,1654,,,1
freedaraa11,WarReporter1,Undirected,1655,,,3
MaghrabiArabi,DrZuhdiJasser,Undirected,1656,,,1
francetvinfo,Uncle_SamCoco,Undirected,1657,,,1
krrisstenx3,abuhanzalah10,Undirected,1658,,,1
Witness_alHaqq,RamiAlLolah,Undirected,1659,,,4
RamiAlLolah,Drmozamjera,Undirected,1660,,,1
murasil1,hussein_mujahi2,Undirected,1661,,,1
__alfresco__,CoolDabiq5,Undirected,1662,,,1
dfwallace622_6,Uncle_SamCoco,Undirected,1663,,,1
warrnews,bm21_grad,Undirected,1664,,,3
melvynlion,_The_Wisdom_,Undirected,1665,,,1
mobi_ayubi,Jazrawi_Saraqib,Undirected,1666,,,13
warreporter2,AsgharBukhari,Undirected,1667,,,1
xxvvvxxxxxxxx,warrnews,Undirected,1668,,,1
mobi_ayubi,MaghrebiEng,Undirected,1669,,,8
klakishinki,Jazrawi_Sham,Undirected,1670,,,1
OMARALIRAQI114,MilkSheikh2,Undirected,1671,,,1
ndtv,Abu_Ibn_Taha,Undirected,1672,,,1
abujayyid1,WarReporter1,Undirected,1673,,,1
Abu_Azzzam25,9_11Musliimah,Undirected,1674,,,1
MaghrabiArabi,AKAOMAR157,Undirected,1675,,,1
MuslimPrisoners,IbnKashmir_,Undirected,1676,,,1
melvynlion,AbedaDocrat,Undirected,1677,,,2
Uncle_SamCoco,Raqqa_sl1,Undirected,1678,,,1
Baqiyah_Khilafa,22Gareb22,Undirected,1679,,,1
Jazrawi_Jamal,EPlC24,Undirected,1680,,,1
MaghrebiSP,MaghrabiArabi,Undirected,1681,,,1
NaseemAhmed50,Mountzzz_llliio,Undirected,1682,,,1
aAbyPk8r7WINFU2,Uncle_SamCoco,Undirected,1683,,,1
iFayaz,NaseemAhmed50,Undirected,1684,,,3
MaghrabiArabi,AdamHasaka0,Undirected,1685,,,1
leithfadel,lNSlDEWAR,Undirected,1686,,,1
abutariq037,Baqiyah_Khilafa,Undirected,1687,,,2
lion_faisal,abdlrhmn15,Undirected,1688,,,3
spicylatte123,melvynlion,Undirected,1689,,,61
WilayatNajd,MaghrabiArabi,Undirected,1690,,,1
ismailmahsud,BarackObama,Undirected,1691,,,1
squadsquaaaaad,parvezicrimes,Undirected,1692,,,1
Tuuryare_Africa,EPlC24,Undirected,1693,,,1
kchoudhrey,RamiAlLolah,Undirected,1694,,,1
ansdaolaah,ansarakhilafa,Undirected,1695,,,2
abuhumayra4,DunyahMusaafir,Undirected,1696,,,1
wayf44rerr,corresteam4,Undirected,1697,,,1
dhjxjdjsjshxhx,Uncle_SamCoco,Undirected,1698,,,1
kingemirb,Uncle_SamCoco,Undirected,1699,,,3
loveconcursall,Uncle_SamCoco,Undirected,1700,,,3
warrnews,aljisrtv,Undirected,1701,,,1
wayf44rerr,Disaskdna1,Undirected,1702,,,1
thedailybeast,WarReporter1,Undirected,1703,,,1
Uncle_SamCoco,MaghrebiEng,Undirected,1704,,,1
sparksofirhabi3,Witness_alHaqq,Undirected,1705,,,7
wayf44rer__,1515Ummah,Undirected,1706,,,8
RamiAlLolah,ItSweetsofdabiq,Undirected,1707,,,1
WhiteCat_7,Ummfatima777,Undirected,1708,,,1
Shams_Ifriqi,CXaafada2,Undirected,1709,,,1
itsmyownworld2,_IshfaqAhmad,Undirected,1710,,,2
o0_o3,WarReporter1,Undirected,1711,,,1
_IshfaqAhmad,MilkSheikh2,Undirected,1712,,,1
Jazrawi_Halab,FidaeeFulaani,Undirected,1713,,,1
SharefSarmada,RamiAlLolah,Undirected,1714,,,1
SavageNation,BilalIbnRabah1,Undirected,1715,,,1
wayf44rerr,mini_abu,Undirected,1716,,,1
YazeedDhardaa25,Skxx51,Undirected,1717,,,5
freelance_112,Mountainjjoool,Undirected,1718,,,2
sunbrk,NaseemAhmed50,Undirected,1719,,,4
Uncle_SamCoco,MaghrebiQM,Undirected,1720,,,3
warrnews,Mario_Greenly,Undirected,1721,,,1
redbandanna11,abubakerdimshqi,Undirected,1722,,,1
Uncle_SamCoco,Mediapart,Undirected,1723,,,1
murasil1,__alfresco__,Undirected,1724,,,7
mobi_ayubi,chris1reuters,Undirected,1725,,,2
Uncle_SamCoco,MaghrebiWS1,Undirected,1726,,,2
reglash,06230550_IS,Undirected,1727,,,1
WW3ISkoming,RamiAlLolah,Undirected,1728,,,18
melvynlion,Alhamdhulillaah,Undirected,1729,,,7
WarReporter1,BTelawy,Undirected,1730,,,1
Uncle_SamCoco,MaghrebiWS4,Undirected,1731,,,2
AbuJamajem,1515Ummah,Undirected,1732,,,1
jtmharreh,YazeedDhardaa25,Undirected,1733,,,2
__alfresco__,Adamhasak46,Undirected,1734,,,1
__alfresco__,Adamhasak48,Undirected,1735,,,3
Nidalgazaui,AFP,Undirected,1736,,,2
almuhajirun9,Aswed_Flags,Undirected,1737,,,1
IraqSurveys,IbnKashmir_,Undirected,1738,,,1
sayed_ridha,mustaklash,Undirected,1739,,,1
__alfresco__,Adamhasak43,Undirected,1740,,,1
ismailmahsud,2fast2igor,Undirected,1741,,,2
BaqiyaIs,3diyah1000,Undirected,1742,,,1
eastchristians,IbnKashmir_,Undirected,1743,,,1
nasertamimi,alamreeki4,Undirected,1744,,,1
_IshfaqAhmad,SaraAssaf,Undirected,1745,,,1
hajar_cantlie02,Baqiyah_Khilafa,Undirected,1746,,,1
ro34th,Terror_Monitor,Undirected,1747,,,2
_IshfaqAhmad,SAfridiOfficial,Undirected,1748,,,1
wayf44rerr,hasan9ali,Undirected,1749,,,1
yawmal_dabiq,Witness_alHaqq,Undirected,1750,,,2
alkaraki10,Uncle_SamCoco,Undirected,1751,,,1
__FaIc0n__,WarReporter1,Undirected,1752,,,3
melvynlion,islamicfreedom,Undirected,1753,,,1
Uncle_SamCoco,DavidDubois33,Undirected,1754,,,1
wayf44rerr,EPlC27,Undirected,1755,,,1
RamiAlLolah,FBIWFO,Undirected,1756,,,1
WarReporter1,24Aleppo,Undirected,1757,,,1
murasil1,F4Sham,Undirected,1758,,,1
sayed_ridha,IbnKashmir_,Undirected,1759,,,1
Uncle_SamCoco,MaghrebiWM,Undirected,1760,,,2
mobi_ayubi,AFP,Undirected,1761,,,4
nasertamimi,Uncle_SamCoco,Undirected,1762,,,1
WarMonitor,MhzBnt,Undirected,1763,,,1
nightwalker_137,__alfresco__,Undirected,1764,,,3
MaghrabiArabi,MEBriefing,Undirected,1765,,,1
f__hosainy__f,___KU217_y,Undirected,1766,,,1
jack,RamiAlLolah,Undirected,1767,,,1
swecin,RamiAlLolah,Undirected,1768,,,2
warrnews,DannyNis,Undirected,1769,,,1
Uncle_SamCoco,MaghrebiWT,Undirected,1770,,,1
zaint52,al_nusra,Undirected,1771,,,1
4_8_1437,04_8_1437,Undirected,1772,,,3
WarReporter1,Merdsoppuhhh,Undirected,1773,,,1
mobi_ayubi,NusantarWitness,Undirected,1774,,,4
grezz10,RamiAlLolah,Undirected,1775,,,2
mobi_ayubi,Prswitness,Undirected,1776,,,2
vine,MaghrabiArabi,Undirected,1777,,,1
abubakerdimshqi,TawheedNetwrk,Undirected,1778,,,1
wayyf44rer,RamiAlLolah,Undirected,1779,,,1
abuayisha102,432Mryam,Undirected,1780,,,4
VivaRevolt,Uncle_SamCoco,Undirected,1781,,,6
mobi_ayubi,SCREW_U_TWEETA,Undirected,1782,,,1
wayf44rerr,EPlC10,Undirected,1783,,,1
whoamidude,Uncle_SamCoco,Undirected,1784,,,2
DawlaWitness11,BENDOVERFAM,Undirected,1785,,,1
jisrtv,Abu_Ibn_Taha,Undirected,1786,,,1
EliotHiggins,AsimAbuMerjem,Undirected,1787,,,1
MaghrabiArabi,FidaeeFulaani,Undirected,1788,,,3
Nidalgazaui,Libyen_Insider,Undirected,1789,,,1
RamiAlLolah,Alwala_bara,Undirected,1790,,,1
AsimAbuMerjem,AJArabic,Undirected,1791,,,1
_IshfaqAhmad,9a9b3a710bfb47e,Undirected,1792,,,1
ektrit,NaseemAhmed50,Undirected,1793,,,1
Uncle_SamCoco,NinjaTlemceniii,Undirected,1794,,,1
colebunzel,WarReporter1,Undirected,1795,,,1
abotalut4,Alwala_bara,Undirected,1796,,,1
st3erer,7layers_,Undirected,1797,,,1
lNSlDEWAR,Malcolmite,Undirected,1798,,,1
alamreeki4,Abu268H,Undirected,1799,,,1
muteasdek,abuhumayra4,Undirected,1800,,,1
WilayahNajd,Uncle_SamCoco,Undirected,1801,,,1
mobi_ayubi,MrSamWilkin,Undirected,1802,,,1
kingemirb,Jazrawi_Saraqib,Undirected,1803,,,1
obada_amriki,NaseemAhmed50,Undirected,1804,,,4
_IshfaqAhmad,InnoBystander,Undirected,1805,,,1
sharethis,NaseemAhmed50,Undirected,1806,,,1
mobi_ayubi,AdamHasakah17,Undirected,1807,,,1
erozenn,abuhumayra4,Undirected,1808,,,2
warrnews,AAhronheim,Undirected,1809,,,1
c_cl3r,AsimAbuMerjem,Undirected,1810,,,1
YazeedDhardaa25,POTUS,Undirected,1811,,,1
themightywu22,MaghrabiArabi,Undirected,1812,,,1
salill94,mobi_ayubi,Undirected,1813,,,1
murasil1,Alex,Undirected,1814,,,1
alqatil26,_IshfaqAhmad,Undirected,1815,,,1
Uncle_SamCoco,OzWitness174,Undirected,1816,,,1
Uncle_SamCoco,JohnJestohutur,Undirected,1817,,,2
wayf44rerr,o0_o3,Undirected,1818,,,1
Uncle_SamCoco,ChcIL_,Undirected,1819,,,4
News_Executive,IbnKashmir_,Undirected,1820,,,1
jacksanders1965,WarReporter1,Undirected,1821,,,1
NaseemAhmed50,Bajwa47online,Undirected,1822,,,1
aboomar77432,AbdusMujahid149,Undirected,1823,,,1
wbmonitor,warrnews,Undirected,1824,,,1
IWantDollars,06230550_IS,Undirected,1825,,,2
doammuslims,WhiteCat_7,Undirected,1826,,,1
sakirkhader,mobi_ayubi,Undirected,1827,,,4
gaurangparikh22,_IshfaqAhmad,Undirected,1828,,,5
Uncle_SamCoco,Truthdig,Undirected,1829,,,1
warrnews,halabinasser1,Undirected,1830,,,1
abubakerdimshqi,ZMeryame,Undirected,1831,,,1
mobi_ayubi,TimesofIslambad,Undirected,1832,,,10
sparksofirhabi4,melvynlion,Undirected,1833,,,15
warrnews,Klasmust,Undirected,1834,,,1
warrnews,battle_monitor,Undirected,1835,,,1
usme71,RamiAlLolah,Undirected,1836,,,3
apollo_next,WarReporter1,Undirected,1837,,,5
abooanonymous,_IshfaqAhmad,Undirected,1838,,,4
lostinspace_4,Fidaee_Fulaani,Undirected,1839,,,1
hubal_imara,_IshfaqAhmad,Undirected,1840,,,2
democracynow,Uncle_SamCoco,Undirected,1841,,,1
abuhumayra4,Channel4News,Undirected,1842,,,1
rebel_real,MaghrabiArabi,Undirected,1843,,,4
ayishabaloch,_IshfaqAhmad,Undirected,1844,,,3
muzahara2,Uncle_SamCoco,Undirected,1845,,,2
sparksofirhabi4,ansarakhilafa,Undirected,1846,,,1
omashkavash16,MaghrabiArabi,Undirected,1847,,,3
Uncle_SamCoco,ElPashtunCat,Undirected,1848,,,3
Uncle_SamCoco,DarthPutinKGB,Undirected,1849,,,4
wayf44rerr,55Umm_C,Undirected,1850,,,1
RamiAlLolah,JKhashoggi,Undirected,1851,,,1
kasimf,RamiAlLolah,Undirected,1852,,,47
Tunsi___Marwan,RamiAlLolah,Undirected,1853,,,1
RamiAlLolah,MarkRuffalo,Undirected,1854,,,1
VivaRevolt,Fidaee_Fulaani,Undirected,1855,,,1
Uncle_SamCoco,IssaBarbarossa,Undirected,1856,,,15
st3erer,Charles_Lister,Undirected,1857,,,2
MuslimPrisoners,Abu_Azzzam25,Undirected,1858,,,2
mobi_ayubi,DivaKnevil,Undirected,1859,,,1
MaghrabiArabi,CNNI,Undirected,1860,,,1
whoamidude,WarReporter1,Undirected,1861,,,8
ShamiRebel,EPlC24,Undirected,1862,,,2
amnesty,Nidalgazaui,Undirected,1863,,,1
Uncle_SamCoco,GGoutlek,Undirected,1864,,,2
sgreports,murasil1,Undirected,1865,,,1
abubakerdimshqi,TheEconomist,Undirected,1866,,,1
josephfcox,AbuNaseeha_03,Undirected,1867,,,1
Suspend_Me_fags,MaghrebiWS1,Undirected,1868,,,1
IS_ebooks_2016,EPlC24,Undirected,1869,,,1
aronlund,MilkSheikh2,Undirected,1870,,,1
alamreeki4,Realharampolice,Undirected,1871,,,2
mobi_ayubi,DailyStarLeb,Undirected,1872,,,3
strugglinukht,abuhumayra4,Undirected,1873,,,1
warreporter2,Malcolmite,Undirected,1874,,,1
MaghrabiArabi,IBDinvestors,Undirected,1875,,,1
warrnews,TimesofIsrael,Undirected,1876,,,1
__alfresco__,IslaamAllDay,Undirected,1877,,,1
warrnews,Sungmanitu58,Undirected,1878,,,4
abubakerdimshqi,AEJKhalil,Undirected,1879,,,3
ShamiRebel,1515Ummah,Undirected,1880,,,1
Uncle_SamCoco,JosephWall2,Undirected,1881,,,2
abhalmal_20,WarReporter1,Undirected,1882,,,1
Uncle_SamCoco,FrenchyMusliim,Undirected,1883,,,1
lNSlDEWAR,RealHistoryPk,Undirected,1884,,,1
ImtiyazAzhar,AbuMusab_110,Undirected,1885,,,1
Bint_Dutches2,Alwala_bara,Undirected,1886,,,1
snuggledrip,WarReporter1,Undirected,1887,,,1
SS_HTPK,NaseemAhmed50,Undirected,1888,,,1
finriswolf,Bajwa47online,Undirected,1889,,,1
squadsquaaaaad,rashidunWaleed,Undirected,1890,,,1
QassamiMarwan,Nidalgazaui,Undirected,1891,,,5
intlspectator,MaghrebiQM,Undirected,1892,,,1
RamiAlLolah,Omernorad,Undirected,1893,,,1
ukhomeoffice,Dieinurage308,Undirected,1894,,,1
WarReporter1,ScotMikey1111,Undirected,1895,,,6
mobi_ayubi,luqmanjaan12341,Undirected,1896,,,1
twitterapi,NaseemAhmed50,Undirected,1897,,,1
murasil1,MT156klashi,Undirected,1898,,,2
wayff44rer,SearcherV,Undirected,1899,,,2
markito0171,YazeedDhardaa25,Undirected,1900,,,1
eddie1971nyc,Uncle_SamCoco,Undirected,1901,,,1
AbuMusab_110,AJENews,Undirected,1902,,,1
thedailybeast,AsimAbuMerjem,Undirected,1903,,,1
Uncle_SamCoco,AdamHasakah123,Undirected,1904,,,2
safiyaimback,lion_faisal,Undirected,1905,,,1
wayff44rer,NwrowserR,Undirected,1906,,,1
ro34th,RudawEnglish,Undirected,1907,,,1
st3erer,AbuToyota,Undirected,1908,,,1
xxvvvxxxxxxxx,Uncle_SamCoco,Undirected,1909,,,1
siteintelgroup,c0n0fj1had4_,Undirected,1910,,,1
wayf44rerr,infos140,Undirected,1911,,,1
mobi_ayubi,edizekinci,Undirected,1912,,,1
melvynlion,JustASIave,Undirected,1913,,,1
_IshfaqAhmad,Saj_PakPassion,Undirected,1914,,,2
Uncle_SamCoco,LevantineWD,Undirected,1915,,,17
kIakishini5,AbuMusab_110,Undirected,1916,,,3
wayyf44rer,mobi_ayubi,Undirected,1917,,,5
wayf44rerr,RERYUQW,Undirected,1918,,,1
ZaouguiChams,AsimAbuMerjem,Undirected,1919,,,1
WarReporter1,MarkRuffalo,Undirected,1920,,,1
mobi_ayubi,_NewsStream_,Undirected,1921,,,3
NusantarWitness,06230550_IS,Undirected,1922,,,1
mobi_ayubi,ISHRglobal,Undirected,1923,,,1
sonofshishan,AkhOneTeabagpls,Undirected,1924,,,1
WarReporter1,NusantarWitness,Undirected,1925,,,3
darulhijrateyni,Nidalgazaui,Undirected,1926,,,1
ks48a174031,hajar_cantlie,Undirected,1927,,,1
NaseemAhmed50,AntiMajose,Undirected,1928,,,1
abubakerdimshqi,IB_ra18_FAtih,Undirected,1929,,,1
backto66,Baqiyah_Khilafa,Undirected,1930,,,3
MuwMedia,GunsandCoffee70,Undirected,1931,,,4
WhiteCat_7,KhadijaVF,Undirected,1932,,,1
_dor8am_dr,RamiAlLolah,Undirected,1933,,,1
Uncle_SamCoco,CocoElMasri,Undirected,1934,,,1
witness_muslim,mobi_ayubi,Undirected,1935,,,1
SputnikInt,NaseemAhmed50,Undirected,1936,,,1
mobi_ayubi,HanifJWilliams,Undirected,1937,,,1
freedaraa11,MaghrebiQM,Undirected,1938,,,1
Newslnfo,DawlaWitness11,Undirected,1939,,,1
SyriaCivilDef,RamiAlLolah,Undirected,1940,,,2
zuzamikulova,warrnews,Undirected,1941,,,1
fulelo,Uncle_SamCoco,Undirected,1942,,,1
asadanbari6,AsimAbuMerjem,Undirected,1943,,,3
RashaElass,Bajwa47online,Undirected,1944,,,1
Witness_alHaqq,CairoReview,Undirected,1945,,,1
alhaqq_witness,abutariq040,Undirected,1946,,,2
abuhumayra4,CXafada5,Undirected,1947,,,1
thompwalker,sonofshishan,Undirected,1948,,,1
melvynlion,Tawheed4all,Undirected,1949,,,3
abuhanzalah10,G_BeEazy,Undirected,1950,,,1
RamiAlLolah,Karameh_Souriya,Undirected,1951,,,1
_IshfaqAhmad,Conflicts,Undirected,1952,,,1
UniteWithIsrael,Nidalgazaui,Undirected,1953,,,1
squadsquaaaaad,Support,Undirected,1954,,,5
MaghrebiQ,AbuKhaledSham,Undirected,1955,,,1
MaghrebiWM,Famer_Johnathan,Undirected,1956,,,1
sherkoza,RamiAlLolah,Undirected,1957,,,1
mobi_ayubi,AmarAmarasingam,Undirected,1958,,,1
Abu_tropical,AbuLaythAlHindi,Undirected,1959,,,1
ShamiRebel,MaghrabiArabi,Undirected,1960,,,1
IbnKashmir_,AlGherib,Undirected,1961,,,1
amas_abu2,_IshfaqAhmad,Undirected,1962,,,1
abubakerdimshqi,BBassem7,Undirected,1963,,,1
islamonde_info,Uncle_SamCoco,Undirected,1964,,,5
saifulakhir,ikleikeshi,Undirected,1965,,,1
Live_UK_News,AsimAbuMerjem,Undirected,1966,,,1
tawheed_netwrk,grezz10,Undirected,1967,,,3
WhiteCat_7,Skxx59,Undirected,1968,,,2
LibyaAlHurraTV,AbdusMujahid149,Undirected,1969,,,1
hajar_cantlie,432Mryam,Undirected,1970,,,1
__alfresco__,EPIC320,Undirected,1971,,,3
Fidaee_Fulaani,DawlahKlashin,Undirected,1972,,,2
mustafaklash37,06230550_IS,Undirected,1973,,,1
mysteriousfact,_IshfaqAhmad,Undirected,1974,,,1
Fidaee_Fulaani,Conflicts,Undirected,1975,,,1
warrnews,Souria4Syrians,Undirected,1976,,,1
ro34th,ArtWendeley,Undirected,1977,,,2
wayf44rerr,koolyoumhazf,Undirected,1978,,,1
mobi_ayubi,Sputnik_Not,Undirected,1979,,,1
Klashinki,FidaeeFulaani,Undirected,1980,,,5
Uncle_SamCoco,Jazrawi_BnJawad,Undirected,1981,,,1
Uncle_SamCoco,JeromeBourbon,Undirected,1982,,,1
mobi_ayubi,8th_Crusade,Undirected,1983,,,1
MilkSheikh2,AK47WITNESS____,Undirected,1984,,,1
IbnKathiir01,Baqiyah_Khilafa,Undirected,1985,,,3
WarReporter1,JulianRoepcke,Undirected,1986,,,4
WilayatHalab,WhiteCat_7,Undirected,1987,,,12
arabthomness,Nidalgazaui,Undirected,1988,,,2
ro34th,PalmyraPioneer,Undirected,1989,,,1
sparksofirhabi3,Abu_Azzzam25,Undirected,1990,,,1
Uncle_SamCoco,2fast2igor,Undirected,1991,,,5
electrospaces,AbuNaseeha_03,Undirected,1992,,,1
warrnews,michaelh992,Undirected,1993,,,1
ismailmahsud,dublinokarra,Undirected,1994,,,1
oryxspioenkop,ismailmahsud,Undirected,1995,,,1
aboyaqeen1231,RamiAlLolah,Undirected,1996,,,1
Suspend_Me_fags,CtrlSec,Undirected,1997,,,1
Jazrawi_Joulan,Alvizier,Undirected,1998,,,2
mobi_ayubi,StateDept,Undirected,1999,,,1
warrnews,Terror_Monitor,Undirected,2000,,,3
goatdealer,RamiAlLolah,Undirected,2001,,,1
CJTFOIR,AsimAbuMerjem,Undirected,2002,,,1
thefIamesofhaqq,Ibn4Nor6,Undirected,2003,,,1
scottmikey1111,WarReporter1,Undirected,2004,,,1
murasil1,SultanbinBajad,Undirected,2005,,,1
abuhumayra4,Sakker__,Undirected,2006,,,1
siteintelgroup,MaghrebiQM,Undirected,2007,,,1
baaqiya_01,AlwaysMryam,Undirected,2008,,,2
TheHourIsNear4,06230550_IS,Undirected,2009,,,1
ro34th,Conflicts,Undirected,2010,,,1
zidan44564531,Uncle_SamCoco,Undirected,2011,,,1
war_analysis,Toyota,Undirected,2012,,,1
cand_i1,IbnKashmir_,Undirected,2013,,,1
abuhanzalah10,RSyrianCivilWar,Undirected,2014,,,1
warreporter2,Pashtunist,Undirected,2015,,,1
rburton,darulhijrateyni,Undirected,2016,,,1
madaddawlah,abutariq040,Undirected,2017,,,2
wayf44rerr,Azz10nee2,Undirected,2018,,,2
ismailmahsud,MaghrabiArabi,Undirected,2019,,,7
RamiAlLolah,AlKurdi015,Undirected,2020,,,1
warrnews,MaghrebiWT,Undirected,2021,,,1
clarissaward,Fidaee_Fulaani,Undirected,2022,,,1
mobi_ayubi,jenanmoussa,Undirected,2023,,,1
erhabii41,AsimAbuMerjem,Undirected,2024,,,1
__alfresco__,Yemen411,Undirected,2025,,,1
vfdg5y5r,RamiAlLolah,Undirected,2026,,,2
reynaldo_vegas1,abubakerdimshqi,Undirected,2027,,,1
RamiAlLolah,MediaOmar_sy,Undirected,2028,,,1
abuhumayra4,Alhamdhulillaah,Undirected,2029,,,1
warrnews,AFP,Undirected,2030,,,2
war_analysis,sakirkhader,Undirected,2031,,,1
TAIYAWY,AbuMusab_110,Undirected,2032,,,1
furcoisorin,abdlrhmn15,Undirected,2033,,,1
Tobias_Ellwood,RamiAlLolah,Undirected,2034,,,1
ShamiWitness,AbuNaseeha_03,Undirected,2035,,,1
yurybarmin,mobi_ayubi,Undirected,2036,,,1
Uncle_SamCoco,Eljarh,Undirected,2037,,,1
kIakishini5,aaaamjaat,Undirected,2038,,,1
melvynlion,R_n_GA,Undirected,2039,,,1
ro34th,IraqSurveys,Undirected,2040,,,1
warrnews,warreports,Undirected,2041,,,3
_IshfaqAhmad,Major_gains_kha,Undirected,2042,,,1
Uncle_SamCoco,Bi_polaiire,Undirected,2043,,,2
muslmmuohd1,almuhajirun9,Undirected,2044,,,1
_____Caliph____,MaghrabiArabi,Undirected,2045,,,1
squadsquaaaaad,OttomanAkh,Undirected,2046,,,2
lNSlDEWAR,Navsteva,Undirected,2047,,,1
maisaraghereeb,kamalkaroum,Undirected,2048,,,1
mobi_ayubi,Bogorad_Olga,Undirected,2049,,,2
WarReporter1,CoolDabiq3,Undirected,2050,,,6
urfe_jan,_IshfaqAhmad,Undirected,2051,,,7
anadoluagency,MhzBnt,Undirected,2052,,,1
darulhijrateyni,JamalMOsman,Undirected,2053,,,1
abuayisha108,Saalihah61Abu,Undirected,2054,,,1
MaghrabiArabi,JulianRoepcke,Undirected,2055,,,1
Malcolmite,JoinISNation102,Undirected,2056,,,1
Scholarsofhaq7,Abu_Azzzam25,Undirected,2057,,,1
AnakSabil08,432Mryam,Undirected,2058,,,1
striv3ride,YazeedDhardaa25,Undirected,2059,,,1
Support,RamiAlLolah,Undirected,2060,,,9
jsiwat,WarReporter1,Undirected,2061,,,1
app33mu113,Uncle_SamCoco,Undirected,2062,,,3
wayf44rer_,mobi_ayubi,Undirected,2063,,,6
mustafaklash46,Fidaee_Fulaani,Undirected,2064,,,14
